date,year,month,week,quarter,day_of_year,commodity,category,market,price_type,province,season,monsoon,is_festive,inflation_index,seasonal_factor,price_lkr
2025-06-16,2025,6,25,2,167,Mango,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.842,308.73
2025-06-16,2025,6,25,2,167,Mango,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.842,201.96
2025-06-16,2025,6,25,2,167,Mango,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.842,326.98
2025-06-16,2025,6,25,2,167,Papaya,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,1.025,125.52
2025-06-16,2025,6,25,2,167,Papaya,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,1.025,139.29
2025-06-16,2025,6,25,2,167,Papaya,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,1.025,155.8
2025-06-16,2025,6,25,2,167,Papaya,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,1.025,128.2
2025-06-16,2025,6,25,2,167,Papaya,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,1.025,189.89
2025-06-16,2025,6,25,2,167,Banana,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.842,101.67
2025-06-16,2025,6,25,2,167,Banana,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.842,89.49
2025-06-16,2025,6,25,2,167,Banana,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.842,127.39
2025-06-16,2025,6,25,2,167,Banana,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.842,71.17
2025-06-16,2025,6,25,2,167,Banana,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.842,150.28
2025-06-16,2025,6,25,2,167,Pineapple,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,230.81
2025-06-16,2025,6,25,2,167,Pineapple,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,166.44
2025-06-16,2025,6,25,2,167,Pineapple,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.933,275.51
2025-06-16,2025,6,25,2,167,Pineapple,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.933,202.5
2025-06-16,2025,6,25,2,167,Pineapple,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.933,255.64
2025-06-16,2025,6,25,2,167,Watermelon,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,97.6
2025-06-16,2025,6,25,2,167,Watermelon,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,76.75
2025-06-16,2025,6,25,2,167,Watermelon,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.933,125.4
2025-06-16,2025,6,25,2,167,Watermelon,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.933,102.63
2025-06-16,2025,6,25,2,167,Watermelon,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.933,142.69
2025-06-16,2025,6,25,2,167,Avocado,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.842,322.33
2025-06-16,2025,6,25,2,167,Avocado,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.842,256.47
2025-06-16,2025,6,25,2,167,Avocado,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.842,364.24
2025-06-16,2025,6,25,2,167,Avocado,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.842,289.31
2025-06-16,2025,6,25,2,167,Avocado,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.842,454.89
2025-06-16,2025,6,25,2,167,Passion Fruit,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.75,389.11
2025-06-16,2025,6,25,2,167,Passion Fruit,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.75,338.42
2025-06-16,2025,6,25,2,167,Passion Fruit,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.75,448.18
2025-06-16,2025,6,25,2,167,Passion Fruit,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.75,364.94
2025-06-16,2025,6,25,2,167,Passion Fruit,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.75,576.31
2025-06-16,2025,6,25,2,167,Guava,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,156.16
2025-06-16,2025,6,25,2,167,Guava,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,106.51
2025-06-16,2025,6,25,2,167,Guava,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.933,216.6
2025-06-16,2025,6,25,2,167,Guava,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.933,124.51
2025-06-16,2025,6,25,2,167,Guava,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.933,216.43
2025-06-23,2025,6,26,2,174,Tomato,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.842,131.21
2025-06-23,2025,6,26,2,174,Tomato,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.842,114.36
2025-06-23,2025,6,26,2,174,Tomato,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.842,138.66
2025-06-23,2025,6,26,2,174,Tomato,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.842,110.31
2025-06-23,2025,6,26,2,174,Tomato,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.842,170.22
2025-06-23,2025,6,26,2,174,Carrot,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,185.63
2025-06-23,2025,6,26,2,174,Carrot,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,148.42
2025-06-23,2025,6,26,2,174,Carrot,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.933,236.14
2025-06-23,2025,6,26,2,174,Carrot,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.933,157.81
2025-06-23,2025,6,26,2,174,Carrot,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.933,234.29
2025-06-23,2025,6,26,2,174,Cabbage,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.842,92.26
2025-06-23,2025,6,26,2,174,Cabbage,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.842,87.93
2025-06-23,2025,6,26,2,174,Cabbage,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.842,109.09
2025-06-23,2025,6,26,2,174,Cabbage,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.842,88.15
2025-06-23,2025,6,26,2,174,Cabbage,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.842,122.87
2025-06-23,2025,6,26,2,174,Beans,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.75,148.73
2025-06-23,2025,6,26,2,174,Beans,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.75,153.82
2025-06-23,2025,6,26,2,174,Beans,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.75,196.69
2025-06-23,2025,6,26,2,174,Beans,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.75,151.74
2025-06-23,2025,6,26,2,174,Beans,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.75,219.1
2025-06-23,2025,6,26,2,174,Brinjal,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,1.025,137.18
2025-06-23,2025,6,26,2,174,Brinjal,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,1.025,146.99
2025-06-23,2025,6,26,2,174,Brinjal,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,1.025,217.41
2025-06-23,2025,6,26,2,174,Brinjal,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,1.025,126.05
2025-06-23,2025,6,26,2,174,Brinjal,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,1.025,223.91
2025-06-23,2025,6,26,2,174,Snake Gourd,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.75,78.69
2025-06-23,2025,6,26,2,174,Snake Gourd,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.75,86.73
2025-06-23,2025,6,26,2,174,Snake Gourd,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.75,134.99
2025-06-23,2025,6,26,2,174,Snake Gourd,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.75,92.48
2025-06-23,2025,6,26,2,174,Snake Gourd,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.75,140.95
2025-06-23,2025,6,26,2,174,Pumpkin,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.842,79.7
2025-06-23,2025,6,26,2,174,Pumpkin,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.842,74.65
2025-06-23,2025,6,26,2,174,Pumpkin,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.842,108.26
2025-06-23,2025,6,26,2,174,Pumpkin,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.842,76.29
2025-06-23,2025,6,26,2,174,Pumpkin,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.842,123.36
2025-06-23,2025,6,26,2,174,Green Chilli,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,368.91
2025-06-23,2025,6,26,2,174,Green Chilli,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,274.69
2025-06-23,2025,6,26,2,174,Green Chilli,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.933,397.39
2025-06-23,2025,6,26,2,174,Green Chilli,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.933,297.15
2025-06-23,2025,6,26,2,174,Green Chilli,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.933,464.26
2025-06-23,2025,6,26,2,174,Lime,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,309.37
2025-06-23,2025,6,26,2,174,Lime,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,277.45
2025-06-23,2025,6,26,2,174,Lime,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.933,346.21
2025-06-23,2025,6,26,2,174,Lime,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.933,255.72
2025-06-23,2025,6,26,2,174,Lime,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.933,399.74
2025-06-23,2025,6,26,2,174,Leeks,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,202.31
2025-06-23,2025,6,26,2,174,Leeks,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,154.16
2025-06-23,2025,6,26,2,174,Leeks,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.933,233.06
2025-06-23,2025,6,26,2,174,Leeks,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.933,173.86
2025-06-23,2025,6,26,2,174,Leeks,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.933,250.42
2025-06-23,2025,6,26,2,174,Capsicum,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,1.025,460.77
2025-06-23,2025,6,26,2,174,Capsicum,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,1.025,449.21
2025-06-23,2025,6,26,2,174,Capsicum,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,1.025,655.89
2025-06-23,2025,6,26,2,174,Capsicum,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,1.025,402.29
2025-06-23,2025,6,26,2,174,Capsicum,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,1.025,640.01
2025-06-23,2025,6,26,2,174,Bitter Gourd,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.75,120.67
2025-06-23,2025,6,26,2,174,Bitter Gourd,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.75,85.42
2025-06-23,2025,6,26,2,174,Bitter Gourd,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.75,179.42
2025-06-23,2025,6,26,2,174,Bitter Gourd,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.75,145.09
2025-06-23,2025,6,26,2,174,Bitter Gourd,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.75,174.12
2025-06-23,2025,6,26,2,174,Mango,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.842,210.1
2025-06-23,2025,6,26,2,174,Mango,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.842,187.43
2025-06-23,2025,6,26,2,174,Mango,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.842,297.21
2025-06-23,2025,6,26,2,174,Mango,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.842,180.68
2025-06-23,2025,6,26,2,174,Mango,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.842,308.52
2025-06-23,2025,6,26,2,174,Papaya,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,1.025,158.26
2025-06-23,2025,6,26,2,174,Papaya,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,1.025,126.8
2025-06-23,2025,6,26,2,174,Papaya,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,1.025,205.22
2025-06-23,2025,6,26,2,174,Papaya,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,1.025,136.67
2025-06-23,2025,6,26,2,174,Papaya,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,1.025,195.21
2025-06-23,2025,6,26,2,174,Banana,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.842,101.01
2025-06-23,2025,6,26,2,174,Banana,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.842,92.32
2025-06-23,2025,6,26,2,174,Banana,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.842,128.04
2025-06-23,2025,6,26,2,174,Banana,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.842,84.49
2025-06-23,2025,6,26,2,174,Banana,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.842,138.04
2025-06-23,2025,6,26,2,174,Pineapple,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,208.82
2025-06-23,2025,6,26,2,174,Pineapple,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,166.23
2025-06-23,2025,6,26,2,174,Pineapple,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.933,278.63
2025-06-23,2025,6,26,2,174,Pineapple,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.933,168.89
2025-06-23,2025,6,26,2,174,Pineapple,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.933,247.84
2025-06-23,2025,6,26,2,174,Watermelon,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,99.89
2025-06-23,2025,6,26,2,174,Watermelon,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,97.21
2025-06-23,2025,6,26,2,174,Watermelon,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.933,131.28
2025-06-23,2025,6,26,2,174,Watermelon,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.933,81.12
2025-06-23,2025,6,26,2,174,Watermelon,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.933,129.75
2025-06-23,2025,6,26,2,174,Avocado,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.842,332.35
2025-06-23,2025,6,26,2,174,Avocado,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.842,237.77
2025-06-23,2025,6,26,2,174,Avocado,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.842,431.67
2025-06-23,2025,6,26,2,174,Avocado,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.842,288.73
2025-06-23,2025,6,26,2,174,Avocado,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.842,405.35
2025-06-23,2025,6,26,2,174,Passion Fruit,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.75,418.85
2025-06-23,2025,6,26,2,174,Passion Fruit,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.75,288.96
2025-06-23,2025,6,26,2,174,Passion Fruit,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.75,440.74
2025-06-23,2025,6,26,2,174,Passion Fruit,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.75,309.86
2025-06-23,2025,6,26,2,174,Passion Fruit,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.75,556.11
2025-06-23,2025,6,26,2,174,Guava,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,165.14
2025-06-23,2025,6,26,2,174,Guava,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,123.67
2025-06-23,2025,6,26,2,174,Guava,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.933,173.67
2025-06-23,2025,6,26,2,174,Guava,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.933,117.01
2025-06-23,2025,6,26,2,174,Guava,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.933,198.6
2025-06-30,2025,6,27,2,181,Tomato,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.842,107.61
2025-06-30,2025,6,27,2,181,Tomato,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.842,105.81
2025-06-30,2025,6,27,2,181,Tomato,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.842,177.91
2025-06-30,2025,6,27,2,181,Tomato,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.842,117.44
2025-06-30,2025,6,27,2,181,Tomato,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.842,157.83
2025-06-30,2025,6,27,2,181,Carrot,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,159.49
2025-06-30,2025,6,27,2,181,Carrot,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,136.68
2025-06-30,2025,6,27,2,181,Carrot,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.933,223.17
2025-06-30,2025,6,27,2,181,Carrot,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.933,170.45
2025-06-30,2025,6,27,2,181,Carrot,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.933,229.47
2025-06-30,2025,6,27,2,181,Cabbage,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.842,101.67
2025-06-30,2025,6,27,2,181,Cabbage,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.842,91.99
2025-06-30,2025,6,27,2,181,Cabbage,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.842,115.72
2025-06-30,2025,6,27,2,181,Cabbage,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.842,79.18
2025-06-30,2025,6,27,2,181,Cabbage,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.842,124.74
2025-06-30,2025,6,27,2,181,Beans,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.75,162.98
2025-06-30,2025,6,27,2,181,Beans,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.75,132.06
2025-06-30,2025,6,27,2,181,Beans,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.75,224.53
2025-06-30,2025,6,27,2,181,Beans,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.75,121.41
2025-06-30,2025,6,27,2,181,Beans,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.75,218.38
2025-06-30,2025,6,27,2,181,Brinjal,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,1.025,170.08
2025-06-30,2025,6,27,2,181,Brinjal,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,1.025,151.8
2025-06-30,2025,6,27,2,181,Brinjal,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,1.025,242.76
2025-06-30,2025,6,27,2,181,Brinjal,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,1.025,133.65
2025-06-30,2025,6,27,2,181,Brinjal,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,1.025,224.48
2025-06-30,2025,6,27,2,181,Snake Gourd,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.75,74.67
2025-06-30,2025,6,27,2,181,Snake Gourd,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.75,70.61
2025-06-30,2025,6,27,2,181,Snake Gourd,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.75,107.37
2025-06-30,2025,6,27,2,181,Snake Gourd,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.75,80.49
2025-06-30,2025,6,27,2,181,Snake Gourd,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.75,130.3
2025-06-30,2025,6,27,2,181,Pumpkin,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.842,86.61
2025-06-30,2025,6,27,2,181,Pumpkin,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.842,68.74
2025-06-30,2025,6,27,2,181,Pumpkin,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.842,111.61
2025-06-30,2025,6,27,2,181,Pumpkin,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.842,75.79
2025-06-30,2025,6,27,2,181,Pumpkin,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.842,109.42
2025-06-30,2025,6,27,2,181,Green Chilli,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,288.78
2025-06-30,2025,6,27,2,181,Green Chilli,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,301.94
2025-06-30,2025,6,27,2,181,Green Chilli,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.933,482.9
2025-06-30,2025,6,27,2,181,Green Chilli,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.933,373.39
2025-06-30,2025,6,27,2,181,Green Chilli,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.933,496.59
2025-06-30,2025,6,27,2,181,Lime,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,338.11
2025-06-30,2025,6,27,2,181,Lime,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,268.35
2025-06-30,2025,6,27,2,181,Lime,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.933,400.52
2025-06-30,2025,6,27,2,181,Lime,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.933,274.88
2025-06-30,2025,6,27,2,181,Lime,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.933,420.77
2025-06-30,2025,6,27,2,181,Leeks,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,193.3
2025-06-30,2025,6,27,2,181,Leeks,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,149.79
2025-06-30,2025,6,27,2,181,Leeks,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.933,238.18
2025-06-30,2025,6,27,2,181,Leeks,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.933,149.83
2025-06-30,2025,6,27,2,181,Leeks,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.933,265.37
2025-06-30,2025,6,27,2,181,Capsicum,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,1.025,431.04
2025-06-30,2025,6,27,2,181,Capsicum,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,1.025,393.13
2025-06-30,2025,6,27,2,181,Capsicum,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,1.025,615.39
2025-06-30,2025,6,27,2,181,Capsicum,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,1.025,433.58
2025-06-30,2025,6,27,2,181,Capsicum,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,1.025,670.05
2025-06-30,2025,6,27,2,181,Bitter Gourd,Vegetable,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.75,125.64
2025-06-30,2025,6,27,2,181,Bitter Gourd,Vegetable,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.75,114.97
2025-06-30,2025,6,27,2,181,Bitter Gourd,Vegetable,Narahenpita,Retail,Western,Yala,1,0,1.8,0.75,160.76
2025-06-30,2025,6,27,2,181,Bitter Gourd,Vegetable,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.75,91.28
2025-06-30,2025,6,27,2,181,Bitter Gourd,Vegetable,Colombo Local,Retail,Western,Yala,1,0,1.8,0.75,186.05
2025-06-30,2025,6,27,2,181,Mango,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.842,233.52
2025-06-30,2025,6,27,2,181,Mango,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.842,214.44
2025-06-30,2025,6,27,2,181,Mango,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.842,294.89
2025-06-30,2025,6,27,2,181,Mango,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.842,170.86
2025-06-30,2025,6,27,2,181,Mango,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.842,316.23
2025-06-30,2025,6,27,2,181,Papaya,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,1.025,156.91
2025-06-30,2025,6,27,2,181,Papaya,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,1.025,130.46
2025-06-30,2025,6,27,2,181,Papaya,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,1.025,190.34
2025-06-30,2025,6,27,2,181,Papaya,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,1.025,115.37
2025-06-30,2025,6,27,2,181,Papaya,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,1.025,195.87
2025-06-30,2025,6,27,2,181,Banana,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.842,110.23
2025-06-30,2025,6,27,2,181,Banana,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.842,75.57
2025-06-30,2025,6,27,2,181,Banana,Fruit,Narahenpita,Retail,Western,Yala,1,0,1.8,0.842,135.08
2025-06-30,2025,6,27,2,181,Banana,Fruit,Nuwara Eliya,Wholesale,Central,Yala,1,0,1.8,0.842,95.78
2025-06-30,2025,6,27,2,181,Banana,Fruit,Colombo Local,Retail,Western,Yala,1,0,1.8,0.842,158.53
2025-06-30,2025,6,27,2,181,Pineapple,Fruit,Manning Market,Wholesale,Western,Yala,1,0,1.8,0.933,210.2
2025-06-30,2025,6,27,2,181,Pineapple,Fruit,Dambulla,Wholesale,Central,Yala,1,0,1.8,0.933,184.84
